card_id,card_id_aa,name_eng,name_jap,AA,rarity,level,shop,p_20201219,p_20201226,p_20210104,p_20210109,p_20210116,p_20210124,p_20210130,p_20210206,p_20210214,p_20210221,p_20210225,p_20210227,p_20210307
BT2-109,BT2-109,Heat Viper,ヒート・バイパー,False,C,0,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT2-109,BT2-109,Heat Viper,ヒート・バイパー,False,C,0,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT2-110,BT2-110,Trump Sword,トランプ・ソード,False,R,0,bigweb,380.0,380.0,300.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,200.0,200,200
BT2-110,BT2-110,Trump Sword,トランプ・ソード,False,R,0,bigweb,380.0,380.0,300.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,200.0,200,200
BT2-110,BT2-110,Trump Sword,トランプ・ソード,False,R,0,yuyutei,0.0,0.0,0.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0,300,300
BT2-111,BT2-111,Beelzemon,ベルゼブモン,False,SEC,6,bigweb,3980.0,3500.0,3500.0,0.0,0.0,3000.0,3000.0,3000.0,3000.0,3000.0,2980.0,2800,2200
BT2-111,BT2-111B,Beelzemon,ベルゼブモン,True,SEC,6,bigweb,4500.0,0.0,4500.0,0.0,0.0,4500.0,4500.0,4500.0,5000.0,5000.0,4980.0,4800,3980
BT2-111,BT2-111,Beelzemon,ベルゼブモン,False,SEC,6,yuyutei,0.0,0.0,0.0,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,0.0,3480,3480
BT2-111,BT2-111B,Beelzemon,ベルゼブモン,True,SEC,6,yuyutei,0.0,0.0,0.0,5980.0,5980.0,5980.0,5980.0,5980.0,5980.0,5980.0,0.0,5980,5980
BT2-112,BT2-112,BlackWarGreymon,ブラックウォーグレイモン,False,SEC,6,bigweb,800.0,800.0,800.0,0.0,0.0,980.0,980.0,980.0,0.0,1200.0,1000.0,1000,980
BT2-112,BT2-112B,BlackWarGreymon,ブラックウォーグレイモン,True,SEC,6,bigweb,2580.0,2580.0,2580.0,0.0,0.0,2580.0,2580.0,2580.0,2580.0,2580.0,2500.0,2500,2200
BT2-112,BT2-112,BlackWarGreymon,ブラックウォーグレイモン,False,SEC,6,yuyutei,0.0,0.0,0.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,0.0,1280,1280
BT2-112,BT2-112B,BlackWarGreymon,ブラックウォーグレイモン,True,SEC,6,yuyutei,0.0,0.0,0.0,3980.0,3980.0,3980.0,3980.0,3980.0,3980.0,3980.0,0.0,3980,3980
BT3-001,BT3-001,Poromon,ポロモン,False,U,2,bigweb,30.0,30.0,30.0,0.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30
BT3-001,BT3-001,Poromon,ポロモン,False,U,2,yuyutei,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,50,50
BT3-002,BT3-002,DemiVeemon,チビモン,False,U,2,bigweb,50.0,50.0,50.0,0.0,0.0,50.0,0.0,80.0,80.0,80.0,80.0,80,80
BT3-002,BT3-002,DemiVeemon,チビモン,False,U,2,yuyutei,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,50,50
BT3-003,BT3-003,Upamon,ウパモン,False,U,2,bigweb,30.0,30.0,30.0,0.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0,80,80
BT3-003,BT3-003,Upamon,ウパモン,False,U,2,yuyutei,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,50,50
BT3-004,BT3-004,Minomon,ミノモン,False,U,2,bigweb,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT3-004,BT3-004,Minomon,ミノモン,False,U,2,yuyutei,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,50,50
BT3-005,BT3-005,Kakkinmon,カッキンモン,False,U,2,bigweb,30.0,30.0,30.0,0.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30
BT3-005,BT3-005,Kakkinmon,カッキンモン,False,U,2,yuyutei,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,50,50
BT3-006,BT3-006,DemiMeramon,プチメラモン,False,U,2,bigweb,150.0,150.0,150.0,0.0,0.0,150.0,150.0,150.0,150.0,150.0,150.0,150,180
BT3-006,BT3-006,DemiMeramon,プチメラモン,False,U,2,yuyutei,0.0,0.0,0.0,50.0,50.0,50.0,200.0,200.0,200.0,200.0,0.0,200,200
BT3-007,BT3-007,Agumon,アグモン,False,C,3,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT3-007,BT3-007,Agumon,アグモン,False,C,3,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT3-008,BT3-008,Zubamon,ズバモン,False,U,3,bigweb,80.0,80.0,80.0,0.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0,80,80
BT3-008,BT3-008,Zubamon,ズバモン,False,U,3,yuyutei,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,50,50
BT3-009,BT3-009,Hawkmon,ホークモン,False,C,3,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT3-009,BT3-009,Hawkmon,ホークモン,False,C,3,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT3-010,BT3-010,ZubaEagermon,ズバイガーモン,False,C,4,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT3-010,BT3-010,ZubaEagermon,ズバイガーモン,False,C,4,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT3-011,BT3-011,Greymon,グレイモン,False,U,4,bigweb,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT3-011,BT3-011B,Greymon,グレイモン,True,U,4,bigweb,80.0,80.0,80.0,0.0,0.0,130.0,130.0,0.0,200.0,200.0,200.0,200,200
BT3-011,BT3-011,Greymon,グレイモン,False,U,4,yuyutei,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,50,50
BT3-011,BT3-011B,Greymon,グレイモン,True,U,4,yuyutei,0.0,0.0,0.0,150.0,150.0,150.0,150.0,150.0,150.0,200.0,0.0,200,300
BT3-012,BT3-012,Aquilamon,アクィラモン,False,C,4,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT3-012,BT3-012,Aquilamon,アクィラモン,False,C,4,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT3-013,BT3-013,Duramon,デュラモン,False,C,5,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT3-013,BT3-013,Duramon,デュラモン,False,C,5,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT3-014,BT3-014,Silphymon,シルフィーモン,False,R,5,bigweb,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT3-014,BT3-014,Silphymon,シルフィーモン,False,R,5,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100
BT3-015,BT3-015,MetalGreymon,メタルグレイモン,False,R,5,bigweb,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT3-015,BT3-015,MetalGreymon,メタルグレイモン,False,R,5,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100
BT3-016,BT3-016,Durandamon,デュランダモン,False,R,6,bigweb,100.0,100.0,80.0,0.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0,80,80
BT3-016,BT3-016,Durandamon,デュランダモン,False,R,6,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100
BT3-017,BT3-017,Valkyrimon,ヴァルキリモン,False,U,6,bigweb,30.0,30.0,30.0,0.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30
BT3-017,BT3-017,Valkyrimon,ヴァルキリモン,False,U,6,yuyutei,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,50,50
BT3-018,BT3-018,BlitzGreymon,ブリッツグレイモン,False,SR,6,bigweb,500.0,500.0,0.0,0.0,0.0,580.0,580.0,580.0,0.0,0.0,680.0,0,800
BT3-018,BT3-018B,BlitzGreymon,ブリッツグレイモン,True,SR,6,bigweb,1500.0,1500.0,1280.0,0.0,0.0,1000.0,1000.0,0.0,0.0,1500.0,0.0,1500,1500
BT3-018,BT3-018,BlitzGreymon,ブリッツグレイモン,False,SR,6,yuyutei,0.0,0.0,0.0,580.0,580.0,580.0,580.0,580.0,680.0,680.0,0.0,680,780
BT3-018,BT3-018B,BlitzGreymon,ブリッツグレイモン,True,SR,6,yuyutei,0.0,0.0,0.0,1480.0,1480.0,1480.0,1480.0,1480.0,1480.0,1480.0,0.0,1480,1480
BT3-019,BT3-019,RagnaLoardmon,ラグナロードモン,False,SR,6,bigweb,980.0,980.0,980.0,0.0,0.0,800.0,800.0,800.0,800.0,800.0,700.0,700,600
BT3-019,BT3-019B,RagnaLoardmon,ラグナロードモン,True,SR,6,bigweb,1980.0,1980.0,1800.0,0.0,0.0,1800.0,1800.0,1800.0,0.0,1900.0,1900.0,1900,1900
BT3-019,BT3-019,RagnaLoardmon,ラグナロードモン,False,SR,7,yuyutei,0.0,0.0,0.0,980.0,980.0,980.0,980.0,980.0,980.0,980.0,0.0,980,980
BT3-019,BT3-019B,RagnaLoardmon,ラグナロードモン,True,SR,7,yuyutei,0.0,0.0,0.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,0.0,1980,1980
BT3-020,BT3-020,Patamon,パタモン,False,C,3,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT3-020,BT3-020,Patamon,パタモン,False,C,3,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT3-021,BT3-021,Veemon,ブイモン,False,R,3,bigweb,180.0,150.0,120.0,0.0,0.0,130.0,0.0,0.0,200.0,200.0,200.0,200,200
BT3-021,BT3-021,Veemon,ブイモン,False,R,3,yuyutei,0.0,0.0,0.0,200.0,200.0,200.0,200.0,300.0,300.0,300.0,0.0,300,300
BT3-022,BT3-022,Penguinmon,ペンモン,False,C,3,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT3-022,BT3-022,Penguinmon,ペンモン,False,C,3,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT3-023,BT3-023,Angemon,エンジェモン,False,C,4,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT3-023,BT3-023,Angemon,エンジェモン,False,C,4,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT3-024,BT3-024,Airdramon,エアドラモン,False,U,4,bigweb,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT3-024,BT3-024B,Airdramon,エアドラモン,True,U,4,bigweb,80.0,80.0,80.0,0.0,0.0,120.0,120.0,0.0,200.0,200.0,200.0,200,200
BT3-024,BT3-024,Airdramon,エアドラモン,False,U,4,yuyutei,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,50,50
BT3-024,BT3-024B,Airdramon,エアドラモン,True,U,4,yuyutei,0.0,0.0,0.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,0.0,150,150
BT3-025,BT3-025,ExVeemon,エクスブイモン,False,R,4,bigweb,150.0,150.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100
BT3-025,BT3-025,ExVeemon,エクスブイモン,False,R,4,yuyutei,0.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,200,200
BT3-026,BT3-026,MagnaAngemon,ホーリーエンジェモン,False,C,5,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT3-026,BT3-026,MagnaAngemon,ホーリーエンジェモン,False,C,5,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT3-027,BT3-027,Bastemon,パイルドラモン,False,R,5,bigweb,120.0,120.0,120.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100
BT3-027,BT3-027,Bastemon,パイルドラモン,False,R,5,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100
BT3-028,BT3-028,Paildramon,バステモン,False,U,5,bigweb,30.0,30.0,30.0,0.0,0.0,30.0,0.0,50.0,50.0,50.0,50.0,50,50
BT3-028,BT3-028,Paildramon,バステモン,False,U,5,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100
BT3-029,BT3-029,Goldramon,ゴッドドラモン,False,U,6,bigweb,30.0,30.0,30.0,0.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30
BT3-029,BT3-029,Goldramon,ゴッドドラモン,False,U,6,yuyutei,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,50,50
BT3-030,BT3-030,Leopardmon,ドゥフトモン,False,SR,6,bigweb,50.0,50.0,50.0,0.0,0.0,50.0,50.0,0.0,0.0,200.0,200.0,200,150
BT3-030,BT3-030B,Leopardmon,ドゥフトモン,True,SR,6,bigweb,350.0,350.0,350.0,0.0,0.0,300.0,300.0,0.0,0.0,500.0,0.0,580,580
BT3-030,BT3-030,Leopardmon,ドゥフトモン,False,SR,6,yuyutei,0.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,200,200
BT3-030,BT3-030B,Leopardmon,ドゥフトモン,True,SR,6,yuyutei,0.0,0.0,0.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,0.0,580,580
BT3-031,BT3-031,Imperialdramon Dragon Mode,インペリアルドラモン：ドラゴンモード,False,SR,6,bigweb,550.0,500.0,500.0,0.0,0.0,500.0,500.0,500.0,500.0,550.0,550.0,550,500
BT3-031,BT3-031B,Imperialdramon Dragon Mode,インペリアルドラモン：ドラゴンモード,True,SR,6,bigweb,1480.0,1480.0,1480.0,0.0,0.0,1480.0,1480.0,0.0,0.0,1500.0,0.0,1500,1500
BT3-031,BT3-031,Imperialdramon Dragon Mode,インペリアルドラモン：ドラゴンモード,False,SR,6,yuyutei,0.0,0.0,0.0,780.0,780.0,780.0,500.0,500.0,500.0,580.0,0.0,580,580
BT3-032,BT3-032,Armadillomon,アルマジモン,False,C,3,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT3-032,BT3-032,Armadillomon,アルマジモン,False,C,3,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT3-033,BT3-033,Salamon,プロットモン,False,R,3,bigweb,80.0,80.0,80.0,0.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0,80,80
BT3-033,BT3-033,Salamon,プロットモン,False,R,3,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100
BT3-034,BT3-034,Lopmon,ロップモン,False,U,3,bigweb,50.0,50.0,50.0,0.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,60,60
BT3-034,BT3-034,Lopmon,ロップモン,False,U,3,yuyutei,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,50,50
BT3-035,BT3-035,Gatomon,テイルモン,False,C,4,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT3-035,BT3-035,Gatomon,テイルモン,False,C,4,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT3-036,BT3-036,Ankylomon,アンキロモン,False,U,4,bigweb,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT3-036,BT3-036B,Ankylomon,アンキロモン,True,U,4,bigweb,100.0,100.0,100.0,0.0,0.0,200.0,0.0,0.0,250.0,250.0,250.0,250,250
BT3-036,BT3-036,Ankylomon,アンキロモン,False,U,4,yuyutei,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,50,50
BT3-036,BT3-036B,Ankylomon,アンキロモン,True,U,4,yuyutei,0.0,0.0,0.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,0.0,150,150
BT3-037,BT3-037,Turuiemon,トゥルイエモン,False,C,4,bigweb,20.0,20.0,30.0,0.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30
BT3-037,BT3-037,Turuiemon,トゥルイエモン,False,C,4,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT3-038,BT3-038,Antylamon,アンティラモン,False,C,5,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT3-038,BT3-038,Antylamon,アンティラモン,False,C,5,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT3-039,BT3-039,Angewomon,エンジェウーモン,False,R,5,bigweb,50.0,50.0,50.0,0.0,0.0,50.0,50.0,80.0,80.0,80.0,80.0,80,80
BT3-039,BT3-039,Angewomon,エンジェウーモン,False,R,5,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100
BT3-040,BT3-040,Shakkoumon,シャッコウモン,False,R,5,bigweb,80.0,80.0,80.0,0.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0,80,80
BT3-040,BT3-040,Shakkoumon,シャッコウモン,False,R,5,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100
BT3-041,BT3-041,Cherubimon,ケルビモン,False,R,6,bigweb,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT3-041,BT3-041,Cherubimon,ケルビモン,False,R,6,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100
BT3-042,BT3-042,ClavisAngemon,クラヴィスエンジェモン,False,U,6,bigweb,30.0,30.0,30.0,0.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30
BT3-042,BT3-042,ClavisAngemon,クラヴィスエンジェモン,False,U,6,yuyutei,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,50,50
BT3-043,BT3-043,Kentaurosmon,スレイプモン,False,SR,6,bigweb,80.0,100.0,120.0,0.0,0.0,80.0,80.0,0.0,0.0,200.0,200.0,200,200
BT3-043,BT3-043B,Kentaurosmon,スレイプモン,True,SR,6,bigweb,480.0,480.0,480.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,800,800
BT3-043,BT3-043,Kentaurosmon,スレイプモン,False,SR,6,yuyutei,0.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,200,200
BT3-043,BT3-043B,Kentaurosmon,スレイプモン,True,SR,6,yuyutei,0.0,0.0,0.0,780.0,780.0,780.0,780.0,780.0,780.0,780.0,0.0,780,780
BT3-044,BT3-044,Aruraumon,アルラウモン,False,C,3,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT3-044,BT3-044,Aruraumon,アルラウモン,False,C,3,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT3-045,BT3-045,Kunemon,クネモン,False,C,3,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT3-045,BT3-045,Kunemon,クネモン,False,C,3,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT3-046,BT3-046,Terriermon,テリアモン,False,U,3,bigweb,120.0,120.0,120.0,0.0,0.0,120.0,120.0,120.0,120.0,120.0,120.0,120,120
BT3-046,BT3-046,Terriermon,テリアモン,False,U,3,yuyutei,0.0,0.0,0.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,0.0,150,150
BT3-047,BT3-047,Wormmon,ワームモン,False,R,3,bigweb,100.0,100.0,80.0,0.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0,80,80
BT3-047,BT3-047,Wormmon,ワームモン,False,R,3,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100
BT3-048,BT3-048,Gargomon,ガルゴモン,False,C,4,bigweb,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT3-048,BT3-048,Gargomon,ガルゴモン,False,C,4,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT3-049,BT3-049,Flymon,フライモン,False,U,4,bigweb,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT3-049,BT3-049B,Flymon,フライモン,True,U,4,bigweb,60.0,60.0,60.0,0.0,0.0,60.0,60.0,0.0,150.0,150.0,150.0,150,150
BT3-049,BT3-049,Flymon,フライモン,False,U,4,yuyutei,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,50,50
BT3-049,BT3-049B,Flymon,フライモン,True,U,4,yuyutei,0.0,0.0,0.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,0.0,150,150
BT3-050,BT3-050,Stingmon,スティングモン,False,R,4,bigweb,100.0,100.0,80.0,0.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0,80,80
BT3-050,BT3-050,Stingmon,スティングモン,False,R,4,yuyutei,0.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,100.0,0.0,100,100
BT3-051,BT3-051,Dokugumon,ドクグモン,False,C,4,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT3-051,BT3-051,Dokugumon,ドクグモン,False,C,4,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT3-052,BT3-052,Rapidmon,ラピッドモン,False,C,5,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT3-052,BT3-052,Rapidmon,ラピッドモン,False,C,5,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT3-053,BT3-053,JewelBeemon,ジュエルビーモン,False,C,5,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT3-053,BT3-053,JewelBeemon,ジュエルビーモン,False,C,5,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT3-054,BT3-054,Blossomon,ブロッサモン,False,C,5,bigweb,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50
BT3-054,BT3-054,Blossomon,ブロッサモン,False,C,5,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,50.0,0.0,50,50
BT3-055,BT3-055,Dinobeemon,ディノビーモン,False,R,5,bigweb,80.0,80.0,80.0,0.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0,80,80
BT3-055,BT3-055,Dinobeemon,ディノビーモン,False,R,5,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100
BT3-056,BT3-056,Ceresmon,ケレスモン,False,SR,6,bigweb,500.0,450.0,450.0,0.0,0.0,300.0,300.0,300.0,0.0,500.0,500.0,400,400
BT3-056,BT3-056B,Ceresmon,ケレスモン,True,SR,6,bigweb,1980.0,1980.0,1980.0,0.0,0.0,1500.0,1500.0,1500.0,0.0,1800.0,1680.0,1500,980
BT3-056,BT3-056,Ceresmon,ケレスモン,False,SR,6,yuyutei,0.0,0.0,0.0,680.0,680.0,680.0,580.0,580.0,580.0,580.0,0.0,400,400
BT3-056,BT3-056B,Ceresmon,ケレスモン,True,SR,6,yuyutei,0.0,0.0,0.0,1780.0,1780.0,1780.0,1780.0,1780.0,1780.0,1780.0,0.0,1780,1780
BT3-057,BT3-057,MegaGargomon,セントガルゴモン,False,R,6,bigweb,100.0,100.0,80.0,0.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0,80,80
BT3-057,BT3-057,MegaGargomon,セントガルゴモン,False,R,6,yuyutei,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100,100
BT3-058,BT3-058,BanchoStingmon,バンチョースティングモン,False,U,6,bigweb,80.0,80.0,80.0,0.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0,80,80
BT3-058,BT3-058,BanchoStingmon,バンチョースティングモン,False,U,6,yuyutei,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,50,50
BT3-059,BT3-059,Commandramon,コマンドラモン,False,C,3,bigweb,80.0,80.0,80.0,0.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0,80,80
BT3-059,BT3-059,Commandramon,コマンドラモン,False,C,3,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT3-060,BT3-060,Psychemon,サイケモン,False,C,3,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT3-060,BT3-060,Psychemon,サイケモン,False,C,3,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT3-061,BT3-061,Chuumon,チューモン,False,C,3,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT3-061,BT3-061,Chuumon,チューモン,False,C,3,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
BT3-062,BT3-062,Ludomon,ルドモン,False,U,3,bigweb,80.0,80.0,80.0,0.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0,80,80
BT3-062,BT3-062,Ludomon,ルドモン,False,U,3,yuyutei,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,50,50
BT3-063,BT3-063,Sukamon,スカモン,False,C,4,bigweb,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20,20
BT3-063,BT3-063,Sukamon,スカモン,False,C,4,yuyutei,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0,20,20
